[1.0, 0.0]
[0.3675399269766918, 0.0]
[0.36741024094368707, 0.0]
[0.3650885428180545, 0.0]
[0.36478862901877657, 0.0]
[0.36366280519463484, 0.0]
[0.3627054743687927, 0.0]
[0.36075710111297266, 0.0]
[0.35916637847231614, 0.0]
[0.35877759530271053, 0.0]
[0.3571870282005227, 0.0]
[0.35598344184165714, 0.0]
[0.35457257260218256, 0.0]
[0.3533618582988402, 0.0]
[0.3532926519896745, 0.0]
[0.3520902169754479, 0.0]
[0.351199372837838, 0.0]
[0.3499193341904029, 0.0]
[0.34915819769044265, 0.0]
[0.3483609656069152, 0.0]
[0.3471333587034021, 0.0]
[0.34668248983174105, 0.0]
[0.3449856371529333, 0.0]
[0.34380714211565977, 0.0]
[0.3409117476265366, 0.0]
[0.33988894020769844, 0.0]
[0.3385863694435269, 0.0]
[0.33759621380329835, 0.0]
[0.3362331269434634, 0.0]
[0.3335498564536572, 0.0]
[0.33308337850774694, 0.0]
[0.33227963030696595, 0.0]
[0.33105143929371295, 0.0]
[0.33093715094815396, 0.0]
[0.329771749101155, 0.0]
[0.3287840099750848, 0.0]
[0.3272557220632459, 0.0]
[0.32638944896840527, 0.0]
[0.3248604019264468, 0.0]
[0.3220552957332733, 0.0]
[0.32118993589800193, 0.0]
[0.31994668057858733, 0.0]
[0.3190753223931353, 0.0]
[0.31897001597375807, 0.0]
[0.317878736598805, 0.0]
[0.31711748492729486, 0.0]
[0.31640258485935296, 0.0]
[0.3131287802185767, 0.0]
[0.31146041971325866, 0.0]
[0.31012635998259835, 0.0]
[0.3088814111745672, 0.0]
[0.30825609691387723, 0.0]
[0.30744198419097885, 0.0]
[0.30721159873934234, 0.0]
[0.3064063754338559, 0.0]
[0.30540697935015293, 0.0]
[0.3046678788738931, 0.0]
[0.3042602732582283, 0.0]
[0.3035457732936518, 0.0]
[0.3026657140767256, 0.0]
[0.30209928247288, 0.0]
[0.30079384965455414, 0.0]
[0.29923864167175335, 0.0]
[0.2984843581660104, 0.0]
[0.2983422360134778, 0.0]
[0.2975844635984803, 0.0]
[0.29652100173090457, 0.0]
[0.2958132167185887, 0.0]
[0.29547535763639826, 0.0]
[0.29467537766921587, 0.0]
[0.2941539804656031, 0.0]
[0.29324773271594995, 0.0]
[0.29264877976898146, 0.0]
[0.2917020845039666, 0.0]
[0.29109377663614117, 0.0]
[0.29044526139885085, 0.0]
[0.2896915085500428, 0.0]
[0.2892389611157689, 0.0]
[0.28842467967057606, 0.0]
[0.2880245538169882, 0.0]
[0.2874416911713292, 0.0]
[0.2867579741358365, 0.0]
[0.28597571746856776, 0.0]
[0.2845533352154215, 0.0]
[0.28310458243437264, 0.0]
[0.2825207816883565, 0.0]
[0.28155726933020336, 0.0]
[0.2807015532472381, 0.0]
[0.2792490584636763, 0.0]
[0.27860162263398097, 0.0]
[0.2775076377766149, 0.0]
[0.2774997977133395, 0.0010152153600134367]
[0.2767536323252537, 0.0]
[0.27627057923761833, 0.0]
[0.2760480872497626, 0.0]
[0.27538005631957785, 0.0]
[0.27512653124632075, 0.0]
[0.27438386152154054, 0.0]
[0.27349355257836433, 0.0]
[0.27258955511360883, 0.0]
[0.27213073335983096, 0.0]
[0.2713067382093242, 0.0]
[0.2702519008856377, 0.0]
[0.26994262809974473, 0.0]
[0.26929484898506295, 0.0]
[0.26854859623911387, 0.0]
[0.2680990265602483, 0.0]
[0.2676245974701969, 0.002130514138088409]
[0.26702895090007917, 0.0]
[0.2662544148341335, 0.0]
[0.26569294228526075, 0.0]
[0.265004965538656, 0.0]
[0.26333862875998093, 0.0]
[0.26215712683469106, 0.0]
[0.2615666475550829, 0.0]
[0.2608272970047678, 0.0]
[0.26071511035134726, 0.0]
[0.26010492910068195, 0.0]
[0.2592974769916344, 0.0]
[0.2586720923556943, 0.0]
[0.2579554574794405, 0.0]
[0.25747176908969555, 0.0]
[0.25701824252140165, 0.0]
[0.2567564365975219, 0.0]
[0.2561468932691321, 0.0]
[0.25599322396764973, 0.0]
[0.25538810450621763, 0.0]
[0.2541359254292444, 0.0]
[0.2534629266295633, 0.0]
[0.25303393331851826, 0.0]
[0.2526020029917842, 0.0]
[0.25189343390000446, 0.0]
[0.251251740130238, 0.0]
[0.2507188252442715, 0.0]
[0.2501440674401705, 0.0]
[0.2494863917810577, 0.0]
[0.2490774536619153, 0.0]
[0.24806163237302806, 0.0]
[0.24785387884680085, 0.0]
[0.24748133623520527, 0.0]
[0.2471518405459919, 0.0]
[0.24673108958299872, 0.0]
[0.24638127428246864, 0.0]
[0.24591389713449627, 0.0]
[0.24493405776357144, 0.0]
[0.24469848650703818, 0.0]
[0.2439435804164037, 0.0]
[0.24391354641437757, 0.0]
[0.24328273563855268, 0.0]
[0.24272174035514812, 0.0]
[0.2423748553591811, 0.0]
[0.2418782433532846, 0.0]
[0.24156716560057462, 0.0]
[0.24113675085296582, 0.0]
[0.2403455759778282, 0.0]
[0.23957838935768067, 0.0]
[0.23920641666612139, 0.0]
[0.23873666180390823, 0.0]
[0.23826739865796412, 0.0]
[0.23788478310905595, 0.0]
[0.23754966347390913, 0.0]
[0.23709149572273291, 0.0]
[0.2363484997167798, 0.0]
[0.2360175015493664, 0.0]
[0.23543551512663935, 0.0]
[0.23501784692603842, 0.0]
[0.23442027414209532, 0.0]
[0.23434018252595845, 0.0]
[0.23387721830320318, 0.0]
[0.23352805614975924, 0.0]
[0.23326636522766886, 0.0]
[0.23237185557246387, 0.0]
[0.23220214631974856, 0.0]
[0.23168331795391925, 0.0]
[0.23125862164007868, 0.0]
[0.23102171074781455, 0.0]
[0.2305565348013059, 0.0]
[0.2294883160903244, 0.0]
[0.2287421798342061, 0.0]
[0.2286221181421206, 0.0]
[0.2281614058291992, 0.0]
[0.22789153060178685, 0.0]
[0.2275279007494915, 0.0]
[0.2271372829254188, 0.0]
[0.22648216855657916, 0.0]
[0.22609593717275725, 0.0]
[0.2256477542252734, 0.0]
[0.22538941783462033, 0.0]
[0.22476649416060956, 0.0]
[0.22444120541551027, 0.0]
[0.22391141437610315, 0.0]
[0.22312518732714903, 0.0]
[0.22307037785288403, 0.0]
[0.22254278485573536, 0.0]
[0.2220910591102982, 0.0]
[0.22192131895797648, 0.0]
[0.2215054363295288, 0.0]
[0.22045210283012998, 0.0]
[0.21994564401703426, 0.0]
[0.21961384036987752, 0.0]
[0.21919037098385472, 0.0]
[0.21885054536679868, 0.0]
[0.21855187269803195, 0.0]
[0.21793132348225003, 0.0]
[0.21762389868292292, 0.0]
[0.21732542956292342, 0.0]
[0.2167368824627573, 0.0]
[0.2163352210738762, 0.0]
[0.2159822480789347, 0.0]
[0.21549736146467224, 0.0]
[0.21495825733486212, 0.0]
[0.21463251441898304, 0.0]
[0.2142801076408716, 0.0]
[0.2140236955592461, 0.0]
[0.21378108081373254, 4.4870026076081925E-4]
[0.2133633690848306, 0.0]
[0.21314069581526102, 0.0]
[0.21293274743581786, 0.0]
[0.21256378810088328, 0.0]
[0.21204956683286053, 0.0]
[0.211536623712901, 0.0]
[0.21135741569997088, 0.0]
[0.21107227121650673, 4.2060754873057837E-4]
[0.21038426055807935, 0.0]
[0.21006995517867746, 0.0]
[0.20974399293980578, 0.0]
[0.20962656654806575, 0.0]
[0.20933687252508446, 0.0]
[0.2091765893343804, 0.0]
[0.20877531562809484, 0.0]
[0.2084285079141496, 0.0]
[0.20783157976951883, 0.0]
[0.20742529912602697, 0.0]
[0.20727666839339431, 0.0]
[0.20655596439437185, 0.0]
[0.20632226231927286, 0.0]
[0.20586005477109598, 0.0]
[0.20547881565141424, 0.0]
[0.20512676806116584, 0.0]
[0.20448111466287625, 0.0]
[0.20414708830327064, 0.0]
[0.20397158933588025, 0.0]
[0.20368995444744314, 0.0]
[0.20355482166588176, 0.0]
[0.20324994329968074, 0.0]
[0.2027298888114765, 0.0]
[0.20249433060285105, 0.0]
[0.20219933669173257, 0.0]
[0.2017804997629126, 0.0]
[0.20144673614013364, 0.0]
[0.2010757599872961, 0.0]
[0.2007135089855881, 0.0]
[0.2000194701858004, 0.0]
[0.19975531919444195, 0.0]
[0.1993067474974934, 0.0]
[0.19882628911727432, 0.0]
[0.19870618958847688, 0.0]
[0.19839482606585454, 0.0]
[0.19795773898471591, 0.0]
[0.19751105293849847, 0.0]
[0.19715771513855068, 0.0]
[0.1969876760351027, 0.0]
[0.19665580827244555, 0.0]
[0.19626504702083458, 0.0]
[0.19592764840781274, 0.0]
[0.19543793303401708, 0.0]
[0.19520436798004384, 0.0]
[0.19465656754779098, 0.0]
[0.19423012717612292, 0.0]
[0.19398617837321533, 0.0]
[0.19356593931289517, 0.0]
[0.19334021694769002, 0.0]
[0.19310697096605775, 0.0]
[0.19273467618813245, 0.0]
[0.19239314563320906, 0.0]
[0.19202304570995063, 0.0]
[0.1916796177490213, 0.0]
[0.19137802436685242, 0.0]
[0.1908284349503866, 0.0]
[0.19028745678272027, 0.0]
[0.19018626950542958, 0.0]
[0.18979765201202312, 0.0]
[0.18905375499786914, 0.0]
[0.18866686116855105, 0.0]
[0.1886113309842131, 0.0]
[0.18831360800812078, 0.0]
[0.1878593016657981, 0.0]
[0.18689599723019876, 0.0]
[0.18646787826467812, 0.0]
[0.18608073463188163, 0.0]
[0.18581600357775843, 0.0]
[0.1851568902289956, 0.0]
[0.184304098644231, 0.0]
[0.18387452240331661, 0.0]
[0.18357489839691632, 0.0]
[0.18305285592069642, 0.0]
[0.18251021395394962, 0.0]
[0.1823093925034584, 0.0]
[0.18198207837129818, 0.0]
[0.18172554133164343, 0.0]
[0.1814648548972128, 0.0]
[0.18126489047801708, 0.0]
[0.18101405242467408, 0.0]
[0.18095509677080657, 0.0]
[0.18046307610324686, 0.0]
[0.180281195805557, 0.0]
[0.18005296190777575, 0.0]
[0.1797929790674278, 0.0]
[0.17932238670066045, 0.0]
[0.17855094264912175, 0.0]
[0.17843137895868003, 0.0]
[0.1780104333694762, 0.0]
[0.17774638028261766, 0.0]
[0.17755495269491883, 0.0]
[0.17711398811858703, 0.0]
[0.17700845429435, 0.0]
[0.17676162890343186, 0.0]
[0.17639631822517576, 0.0]
[0.17615066234148763, 0.0]
[0.1755513670439261, 0.0]
[0.17516842642120825, 0.0]
[0.17496863905546994, 0.0]
[0.17456668051774704, 0.0]
[0.1743758373329802, 0.0]
[0.17411803761225195, 0.0]
[0.1738291028304787, 0.0]
[0.17364201412491923, 0.0]
[0.17326469168764835, 0.0]
[0.1728920574063297, 0.0]
[0.17266510657235107, 0.0]
[0.17243501483941284, 0.0]
[0.17191566787470686, 0.0]
[0.17166517834254671, 0.0]
[0.1715959848370506, 0.0]
[0.17126769168986117, 0.0]
[0.17106678691863736, 0.0]
[0.17067335960913746, 0.0]
[0.17044146277213879, 0.0]
[0.17013018588106463, 0.0]
[0.16978786023013437, 0.0]
[0.16958101439069173, 0.0]
[0.16915506600288777, 0.0]
[0.16891326401365234, 0.0]
[0.1686210445247295, 0.0]
[0.16854154420234307, 0.0]
[0.16836072218462203, 0.0]
[0.1679156541938401, 0.0]
[0.1676328313137851, 0.0]
[0.16743687623484965, 0.0]
[0.1670319304429927, 0.0]
[0.16697929333152622, 0.0]
[0.1666630405566302, 0.0]
[0.16640509907799736, 0.0]
[0.1660357866984646, 0.0]
[0.1657367859757907, 0.0]
[0.16525064686185595, 0.0]
[0.1650201821228536, 0.0]
[0.16466232240957396, 0.0]
[0.1643209957779303, 0.0]
[0.16408408110465567, 0.0]
[0.1638395244533592, 0.0]
[0.16362150348831178, 0.0]
[0.163292188102018, 0.0]
[0.1631639568385524, 0.0]
[0.1626551482870881, 0.0]
[0.16241500123256097, 0.0]
[0.16207567406084888, 0.0]
[0.16199653249823198, 0.0]
[0.16180630531728077, 0.0]
[0.16168992442175512, 0.0]
[0.16126128951965263, 0.0]
[0.1610997756743732, 0.0]
[0.16066449696305493, 0.0]
[0.1603315261450213, 0.0]
[0.1600861518911278, 0.0]
[0.1598083103266043, 0.0]
[0.1591459341433224, 0.0]
[0.1590892854891012, 0.0]
[0.1587867910072774, 0.0]
[0.15853309988630462, 0.0]
[0.15840430040587405, 0.0]
[0.1581404858191649, 0.0]
[0.15793707672266483, 0.0]
[0.1578070082684277, 0.0]
[0.1576301498833788, 0.0]
[0.15743485120391956, 0.0]
[0.1572431700447659, 0.0]
[0.1570364514617036, 0.0]
[0.1565904116186445, 0.0]
[0.15629980692501622, 0.0]
[0.15621651324787222, 0.0]
[0.15585617061077525, 0.0]
[0.15570677295871274, 0.0]
[0.15558178403273942, 0.0]
[0.15536420135185613, 0.0]
[0.1551716932909312, 0.0]
[0.15477769388565238, 0.0]
[0.15455416008901005, 0.0]
[0.154172140093359, 0.0]
[0.1539911924284929, 0.0]
[0.15384019311089364, 0.0]
[0.15353675560168825, 0.0]
[0.15333860967391624, 0.0]
[0.15324270291807662, 0.0]
[0.15303237013278487, 0.0]
[0.15285361672158793, 0.0]
[0.15278823152182228, 0.0]
[0.15255772000451473, 0.0]
[0.1523876094459393, 0.0]
[0.1521927439414502, 0.0]
[0.15193633678299986, 0.0]
[0.15182889851112574, 0.0]
[0.151595176195499, 0.0]
[0.15142793091669857, 0.0]
[0.15127993575911036, 0.0]
[0.15107636256014326, 0.0]
[0.15093698220478052, 0.0]
[0.15074108549497062, 0.0]
[0.15066693266896672, 0.0]
[0.15042288453034341, 0.0]
[0.1499320388316555, 0.0]
[0.14983178671616468, 0.0]
[0.14956515272977478, 0.0]
[0.14936634284144634, 0.0]
[0.1490730334050691, 0.0]
[0.14887166951838274, 0.0]
[0.1487233394899421, 0.0]
[0.1485297827830303, 0.0]
[0.1484833070385053, 0.0]
[0.14828480948086611, 0.0]
[0.1480901331240994, 0.0]
[0.1479595639322644, 0.0]
[0.14772640788506883, 0.0]
[0.14756082501959117, 0.0]
[0.1472421568788928, 0.0]
[0.14704607211575926, 0.0]
[0.146910388826924, 0.0]
[0.14671895556044037, 0.0]
[0.14661824504994025, 0.0]
[0.14646078163836657, 0.0]
[0.14636484103964495, 0.0]
[0.1460225517469217, 0.0]
[0.14586889809410733, 0.0]
[0.14573101473250502, 0.0]
[0.1454920649868934, 0.0]
[0.14532446624549633, 0.0]
[0.14521487687096496, 0.0]
[0.1448896463626596, 0.0]
[0.14474320058885032, 0.0]
[0.14467299544783513, 0.0]
[0.14450688423579258, 0.0]
[0.14436451829578895, 0.0]
[0.14423547653448704, 0.0]
[0.144002931270309, 0.0]
[0.14384936805028897, 0.0]
[0.14362486483221398, 0.0]
[0.14344479906077034, 0.0]
[0.1434350893237121, 0.0]
[0.143227342265613, 0.0]
[0.143137367187392, 0.0]
[0.1430191043058898, 0.0]
[0.14280065621210222, 0.0]
[0.14253551903345568, 0.0]
[0.14245626171281625, 0.0]
[0.14215059399519703, 0.0]
[0.14198834662587675, 0.0]
[0.14166604309796668, 0.0]
[0.1414892035988039, 0.0]
[0.1413056262426888, 0.0]
[0.14113990589235623, 0.0]
[0.140949634043398, 0.0]
[0.14088141583216832, 0.0]
[0.1406694927001851, 0.0]
[0.14052740915488257, 0.0]
[0.14047340948739875, 0.0]
[0.14027032339251402, 0.0]
[0.14009183590152186, 0.0]
[0.140037691183856, 0.0]
[0.1398535600683067, 0.0]
[0.1395987846461532, 0.0]
[0.13942452073797124, 0.0]
[0.13926107036224677, 0.0]
[0.13909717376309902, 0.0]
[0.13895017994867737, 0.0]
[0.13877660552991705, 0.0]
[0.1387725857338646, 0.0]
[0.13858898597010458, 0.0]
[0.13828227175632185, 0.0]
[0.13811277065992456, 0.0]
[0.13800219420888257, 0.0]
[0.1379043149108132, 0.0]
[0.13760298262279133, 5.734586495956113E-5]
[0.13747265732149408, 0.0]
[0.13730567241123076, 0.0]
[0.1371173414858781, 0.0]
[0.13689888111345203, 0.0]
[0.13675079682689825, 0.0]
[0.13648603246667387, 0.0]
[0.13626524172804183, 0.0]
[0.13612005654794868, 0.0]
[0.13596880547825263, 0.0]
[0.13568510410821072, 0.0]
[0.13525529691131644, 0.0]
[0.135085756028396, 0.0]
[0.1349546545420237, 0.0]
[0.13478111264832368, 0.0]
[0.13470897187175612, 0.0]
[0.13448893552363167, 0.0]
[0.1343340363002876, 0.0]
[0.13408983999585047, 0.0]
[0.13395914700205963, 4.404670557283538E-5]
[0.13387120618194898, 0.0]
[0.13373586973120977, 0.0]
[0.133570786814914, 0.0]
[0.13355804864824453, 0.0]
[0.13336071363433707, 0.0]
[0.13332733901600943, 0.0]
[0.1331753048098348, 0.0]
[0.1330689517131798, 0.0]
[0.13291093177267674, 0.0]
[0.13244192464189736, 0.0]
[0.13230978846512922, 0.0]
[0.13216292878484043, 0.0]
[0.13199732401938397, 0.0]
[0.13162136940815938, 0.0]
[0.13152857589079822, 0.0]
[0.13141495882297527, 0.0]
[0.13123783061563793, 0.0]
[0.1310757185750431, 0.0]
[0.13098731818478068, 0.0]
[0.13077647986500288, 0.0]
[0.13054828064554508, 0.0]
[0.130412035239664, 0.0]
[0.1301940493403977, 0.0]
[0.13004470819747288, 0.0]
[0.1298415819134476, 0.0]
[0.1296437980692449, 0.0]
[0.1295022446728452, 0.0]
[0.1292326422607919, 0.0]
[0.1290669613978752, 0.0]
[0.1289324737434443, 0.0]
[0.12880409681839974, 0.0]
[0.12872872250345857, 0.0]
[0.12860401690477366, 0.0]
[0.12842609876501204, 0.0]
[0.1283407410861064, 0.0]
[0.12809178891107384, 0.0]
[0.1280213315295817, 0.0]
[0.1278815157649942, 0.0]
[0.12777563119281626, 0.0]
[0.1275800465671492, 0.0]
[0.1273900007751511, 0.0]
[0.1272450871452469, 0.0]
[0.12701159123846234, 0.0]
[0.12692036412161822, 0.0]
[0.12671539391618977, 0.0]
[0.12645555384181667, 0.0]
[0.12637495880127447, 0.0]
[0.1262593603188795, 0.0]
[0.12620799861584941, 0.0]
[0.12602639845146751, 0.0]
[0.1259739172617169, 0.0]
[0.1257401233807368, 0.0]
[0.12553468728587933, 0.0]
[0.12546559408629254, 0.0]
[0.12532199452315243, 0.0]
[0.12526603383668422, 0.0]
[0.12497994185643335, 0.0]
[0.12490053361804082, 0.0]
[0.12472230199515053, 0.0]
[0.12457320534721086, 0.0]
[0.12456421802842643, 0.0]
[0.12442278814212468, 0.0]
[0.12427126479548803, 0.0]
[0.12416095579170736, 0.0]
[0.1240079892493355, 0.0]
[0.12386841084844019, 0.0]
[0.12364330204919848, 0.0]
[0.12356287067619356, 0.0]
[0.12346647840537006, 0.0]
[0.12330458598824164, 0.0]
[0.12318274340678104, 0.0]
[0.12305867140530746, 0.0]
[0.12293464283778742, 0.0]
[0.1228019006943186, 0.0]
[0.1227650014937233, 0.0]
[0.12265100796596584, 0.0]
[0.12261754276546151, 0.0]
[0.12238259638215654, 0.0]
[0.1223660984844796, 0.0]
[0.12219923042013833, 0.0]
[0.12208219895716586, 0.0]
[0.12187917071724855, 0.0]
[0.12173382029667781, 0.0]
[0.12161194083836264, 0.0]
[0.12148592532206615, 0.0]
[0.12146829220090974, 0.0]
[0.12125723635629929, 0.0]
[0.12102591451528394, 0.0]
[0.12082367353042472, 0.0]
[0.12072581829944501, 0.0]
[0.12060918425219733, 0.0]
[0.12054607199436834, 0.0]
[0.12036971409040001, 0.0]
[0.12016682473630669, 0.0]
[0.120068696114849, 0.0]
[0.11992913836256607, 0.0]
[0.1198011934614836, 0.0]
[0.11966676208482865, 0.0]
[0.11959868794961456, 0.0]
[0.1194994867791528, 0.0]
[0.11936638541934723, 0.0]
[0.119268741843765, 0.0]
[0.11922870939518537, 0.0]
[0.11910150470163464, 0.0]
[0.1189836448367605, 0.0]
[0.11879411795370723, 0.0]
[0.11868468199824869, 0.0]
[0.11854434303084734, 0.0]
[0.1184081442578962, 0.0]
[0.11840247495871002, 0.0]
[0.1182328807025139, 0.0]
[0.11811535259454162, 0.0]
[0.11799360013746636, 0.0]
[0.11790672029811915, 0.0]
[0.11780686235105164, 0.0]
[0.11765712380592208, 0.0]
[0.11757792843403149, 0.0]
[0.11745243445305795, 0.0]
[0.11729704689331327, 0.0]
[0.11724541157096216, 0.0]
[0.11711076363159617, 0.0]
[0.11697594407773826, 0.0]
[0.11690598499985963, 0.0]
[0.11684266371677077, 0.0]
[0.11669154971789256, 0.0]
[0.1166558220936982, 0.0]
[0.11653043739923602, 0.0]
[0.11651045045025797, 0.0]
[0.11635522943799469, 0.0]
[0.11619973681071204, 0.0]
[0.11614165941283144, 0.0]
[0.1159789224970498, 0.0]
[0.11576365267487382, 0.0]
[0.11563997526375089, 0.0]
[0.11549753736031904, 0.0]
[0.11545665069423836, 0.0]
[0.11532804970461322, 0.0]
[0.11509743090403785, 0.0]
[0.11507243403222031, 0.0]
[0.11496274959760015, 0.0]
[0.11485020107238994, 0.0]
[0.11481927418001665, 0.0]
[0.11468536938748361, 0.0]
[0.11456532372736955, 0.0]
[0.11443814681419091, 0.0]
[0.11431404928426618, 0.0]
[0.11416143193234848, 0.0]
[0.1141197795099882, 0.0]
[0.1140022597661659, 0.0]
[0.1139915036242028, 0.0]
[0.11387941388578746, 0.0]
[0.11372384235396107, 0.0]
[0.11365841910078675, 0.0]
[0.11353675075162278, 0.0]
[0.11343657983728664, 0.0]
[0.11330194948330491, 0.0]
[0.11317817260157668, 0.0]
[0.11311339772507713, 0.0]
[0.1129692037096424, 0.0]
[0.11292990391890309, 0.0]
[0.11284181425552746, 0.0]
[0.1127675799780228, 0.0]
[0.11270935074801763, 0.0]
[0.11260956741833068, 0.0]
[0.11255487877804105, 0.0]
[0.11244466254851022, 0.0]
[0.11230098616924387, 0.0]
[0.11210003448701478, 0.0]
